Structure_name,Enthalpy_grid_kjmol,Henry_coeff_molkgPa,time
GAYGAQ_clean_2,-25.4993,8.64851e-08,0.140036
GAXKUN_clean_52,-20.4082,1.60693e-07,0.913375
GAYGAQ_clean_h_2,-25.4992,8.64849e-08,0.153534
GAXWAF_clean_14,-21.8547,9.84851e-08,0.699845
GAWLIB_clean_2,-15.8602,1.82747e-08,1.87533
GAXVUY_clean_14,-22.3704,1.0945e-07,0.731972
GAWKEW_clean_14,-17.8289,9.52962e-09,2.50744
GAZLAW_clean_19,-23.6979,6.65394e-08,1.04943
GAMXAV_clean_2,-17.9639,1.53864e-07,5.90942
GAYFUJ_clean_1,-22.2619,1.03401e-07,1.82975
GAYTEH_ion_b_205,-19.9682,4.42924e-08,1.56445
GEBSAJ_clean_74,-39.8503,2.88062e-07,0.304731
GECRAI_charged_15,-20.8986,1.58639e-09,0.199739
GANBED02_clean_3,-19.7569,1.18548e-07,6.87557
GAYPED_clean_127,-18.5578,1.61927e-07,2.82083
GEDLIM_clean_104,-24.71,8.35345e-08,0.398895
GEBCAT_clean_9,-18.32,4.45512e-08,1.66098
GAXKOH_clean_15,-18.1724,1.32745e-07,4.40143
GEDPAH_clean_2,-17.4589,2.73584e-08,0.642398
GEDQUD_charged_2,-21.7593,5.8324e-08,1.10272
GAWMOJ_clean_118,-15.9733,1.86606e-07,6.12786
GEDQIR_clean_2,-19.8466,1.3349e-07,1.8282
GEDQOX_clean_2,-20.6119,1.31436e-07,1.74038
GEDDEA_clean_148,-18.6198,7.09147e-08,3.00664
GEDDAW_clean_148,-14.3212,1.10429e-07,3.01716
GEDRIS_clean_1,-30.0653,2.42446e-08,0.785858
GEDREO_clean_2,-24.8649,7.73032e-08,1.09524
GEDROY_clean_2,-20.9455,5.90913e-08,0.987403
GEDSEP_clean_2,-26.3775,6.51578e-08,0.885108
GEDSIT_15,-28.4246,3.48353e-08,0.586365
GEDRAK_clean_1,-21.5317,1.033e-07,2.64291
GALHOS_ion_b_1,-20.4934,8.75033e-08,11.9348
GEDRUE_clean_2,-21.3985,1.21108e-07,1.67897
GARQAU_clean_2,-25.1561,9.14153e-08,9.41895
GAZZIS01_charged_15,-16.7089,1.89894e-07,6.73051
GAZZIS02_charged_15,-16.8617,1.96229e-07,6.78828
GAZZIS03_charged_15,-16.7904,1.9727e-07,6.87893
GAZZIS04_charged_15,-16.4437,1.95193e-07,6.87256
GEDSOZ_clean_2,-21.1905,1.23872e-07,1.65393
GEDSUF_clean_2,-23.7847,9.47492e-08,1.62018
GEGGEG01_clean_14,-26.7495,4.9787e-08,0.380657
GEDSAL_clean_1,-21.9116,9.75508e-08,2.50931
GEDTAM_clean_2,-21.094,1.22788e-07,1.63556
GEGGIK01_clean_14,-26.9504,4.88215e-08,0.378981
GAZZIS05_charged_15,-16.3478,1.96469e-07,6.90302
GEHSAN_clean_15,-26.5985,1.48763e-08,0.184104
GEGHAD_clean_14,-26.9137,4.89777e-08,0.374692
GEGGIK_clean_7,-26.7976,4.9253e-08,0.617272
GEJJEL01_clean_2,-22.0097,2.25103e-08,0.267832
GELVEZ02_clean_5,-22.386,7.08317e-09,0.138153
GAZZIS_charged_15,-17.0363,1.9389e-07,6.7353
GELVEZ_clean_5,-23.1117,9.29047e-09,0.153395
GEKVEZ_clean_2,-17.3871,1.91254e-08,0.273725
GELJAJ_clean_61,-28.6807,1.59094e-08,0.29374
GELVEZ01_clean_5,-21.8844,6.54105e-09,0.313621
GELVID_clean_5,-21.9554,4.62442e-09,0.136471
GELVID01_clean_5,-20.2068,2.76562e-09,0.262409
GEPDEM_clean_2,-23.8394,2.07477e-08,0.227481
GEGGUW_clean_1,-26.9577,4.90345e-08,1.13877
GEGSIW_clean_64,-21.9945,1.1387e-07,0.922209
GERWEH_clean_129,-18.6769,1.00444e-07,0.368904
GEGWAS_clean_7,-20.4997,3.54463e-08,1.34719
GERPUP_clean_66,-17.0865,4.07007e-08,0.74544
GEPDIQ_clean_14,-27.6036,4.68855e-08,1.01647
GEFFUT_clean_1,-25.0882,5.3422e-08,3.0822
GEGBEB_clean_14,-27.4236,4.64519e-08,2.71244
GENGIR_clean_13,-21.2534,1.09944e-07,1.38341
GETXAG01_clean_14,-16.2002,4.57097e-10,0.156382
GEGBOL_clean_14,-27.393,4.60656e-08,2.73518
GETXAG_clean_14,-14.9768,3.87796e-10,0.1546
GEGDED_clean_57,-17.6484,1.71296e-07,2.68198
GESNIC_clean_12,-23.2453,3.11678e-08,0.584115
GEVXAI_clean_14,-20.4776,3.97696e-09,0.12711
GERWIL_charged_15,-29.2993,4.78528e-08,1.46465
GESNOI_clean_12,-23.2611,2.9623e-08,0.585076
GEVYEN_clean_14,-23.8215,2.51476e-09,0.157918
GESFAN_clean_2,-17.1118,5.38994e-08,1.11181
GESDUF_clean_2,-17.1009,5.47e-08,1.17135
GEVXIQ_clean_2,-17.5305,3.76166e-08,0.512843
GERNOI_clean_18,-22.3754,8.64073e-08,2.05291
GEZFOI_charged_2,-23.0063,2.11493e-08,0.307797
GEWXAJ_clean_2,-27.8928,3.81241e-08,0.522852
GEZFIC_charged_130,-27.4264,3.04552e-08,0.488778
GEVKID_clean_1,-29.162,2.79892e-08,0.852731
GERWOR_charged_15,-25.4749,5.6541e-08,2.04785
GIFKAH_clean_2,-23.077,5.87415e-08,0.141211
GIFKEL_clean_10,-25.8302,7.30338e-08,0.0997207
GIDKOU_clean_61,-27.4681,4.07697e-08,0.411142
GIFKIP_clean_10,-24.6715,5.50926e-08,0.0933057
GIFFAE_clean_19,-18.3453,3.02657e-08,0.461709
GIGWID01_clean_14,-14.569,8.40986e-10,0.157339
GIHBII_clean_14,-35.8027,6.31291e-08,0.166476
GIFFEI_clean_19,-18.4212,2.96143e-08,0.477113
GIKMOD01_clean_14,-26.0825,1.05516e-08,0.129801
GIKMOD02_clean_14,-26.0687,1.08571e-08,0.120373
GETXEK_clean_2,-16.4224,1.67368e-07,1.76208
GIKMOD03_clean_14,-26.0174,1.07196e-08,0.126587
GIKMOD05_clean_14,-26.1248,1.11791e-08,0.123592
GIFSOF_clean_62,-28.4153,4.93986e-08,0.856977
GEZZAO_clean_11,-24.2187,4.73636e-08,1.25344
GIHPAQ_clean_155,-24.7688,6.13248e-08,0.705444
GIKMOD04_clean_4,-26.2598,1.13643e-08,0.198486
GIHPEU_clean_155,-24.4702,6.13559e-08,0.678978
GIKMOD06_clean_14,-26.4538,1.19752e-08,0.114551
GIKMOD07_clean_14,-26.4538,1.19752e-08,0.122012
GEZYOB_clean_11,-18.4078,5.33724e-08,1.52773
GIKMOD08_clean_14,-26.3334,1.15332e-08,0.130263
GIKMOD09_clean_14,-26.3351,1.15454e-08,0.129095
GIKMOD10_clean_14,-26.3343,1.17536e-08,0.129197
GEZYUH_clean_11,-18.5374,5.34078e-08,1.44193
GIKMOD11_clean_14,-25.9326,1.10338e-08,0.130717
GIKMOD12_clean_14,-26.1048,1.09289e-08,0.131902
GIKMOD_clean_14,-26.637,1.181e-08,0.124502
GIMVAA_clean_62,-21.1533,5.44987e-09,0.104077
GIMHAM_clean_33,-31.0065,3.5204e-08,0.184417
GIMSUS_clean_14,-29.9041,4.38336e-08,0.224755
GIKQIC_clean_19,-23.6121,1.41532e-08,0.293069
GIJXAA_clean_71,-21.3835,1.94907e-07,1.33153
GIQXEK_clean_15,-20.0939,4.23758e-08,0.391089
GIQXIO_clean_15,-20.3583,4.08135e-08,0.363343
GIMSIG_clean_2,-20.61,8.71347e-08,0.635071
GIQXOU_clean_15,-20.6749,3.9447e-08,0.368173
GIQXUA_clean_15,-20.388,4.15995e-08,0.374644
GIQYAH_clean_15,-20.6338,3.89211e-08,0.369214
GINDEO_clean_14,-27.1274,1.51881e-08,0.972812
GESBOW_charged_198,-15.1513,6.3451e-08,4.25638
GIQYEL_clean_15,-20.0103,4.36869e-08,0.401463
GIQYIP_clean_15,-20.1963,4.33405e-08,0.432975
GIQYOV_clean_15,-19.8546,3.92275e-08,0.43957
GIRFUJ_clean_14,-12.1625,5.46913e-10,0.0900958
GIRGUL_clean_14,-25.7923,1.05885e-08,0.157958
GEFZAU_clean_5,-19.3791,6.39785e-08,6.55163
GIRDUI_clean_14,-26.5895,2.81235e-08,0.256862
GIRHEW_clean_15,-26.7884,3.00744e-08,0.221849
GIQYUB_clean_15,-20.4274,4.06414e-08,0.364991
GESBUC_charged_198,-14.3697,6.79557e-08,4.37739
GEFYUN_clean_5,-19.274,6.44972e-08,6.93349
GIRYOX_clean_2,-26.9697,7.33727e-09,0.250165
GIRYIR_clean_2,-27.7498,1.1016e-08,0.301697
GIRXUC_clean_198,-14.5186,1.86792e-07,0.476009
GIRYEN_clean_15,-28.2265,1.93715e-08,0.397015
GIRZAK_clean_2,-27.9437,1.3779e-08,0.27523
GINPAW_clean_15,-31.2511,7.2567e-08,1.54832
GISZUD_clean_62,-15.5665,9.01994e-08,0.109434
GIRYUD_clean_15,-28.3975,2.07132e-08,0.389108
GIRYAJ_clean_221,-15.6392,1.51516e-07,0.635308
GEYFIB_clean_166,-28.8105,5.09676e-07,3.69386
GISMIG_clean_15,-25.2532,6.35662e-09,0.330211
GEZRAG_clean_205,-18.5629,9.92981e-08,3.52275
GISWEM_clean_15,-29.4546,1.92415e-08,0.387799
GIQZIQ_clean_2,-24.4326,8.62299e-08,1.12715
GITTIN_217,-16.4014,7.86297e-08,0.474572
GINNUO_clean_15,-19.3973,4.9489e-08,2.15698
GINLIA_clean_4,-21.3476,1.45307e-07,2.27183
GITTUZ_clean_194,-18.9439,9.20188e-08,1.33373
GITVAH_clean_194,-25.5127,6.07077e-08,1.3314
GITWIQ_clean_2,-24.1008,3.90221e-08,1.15439
GITVAH01_clean_194,-24.0031,8.77326e-08,1.62141
GITVEL01_clean_194,-15.045,1.40117e-07,1.46574
GISZUF_clean_14,-22.791,5.42207e-08,2.09495
GITVEL_clean_194,-15.0714,1.40323e-07,1.44881
GITSUY_clean_139,-17.6979,1.48961e-07,2.04195
GITZAM_clean_15,-25.0421,2.47031e-09,0.467612
GIVDUL_88,-17.187,3.24419e-08,0.667462
GISMAY_clean_195,-21.6834,9.06217e-08,3.0051
GITPEG_clean_14,-23.8822,8.20782e-08,2.81022
GITTOT01_clean5b_1,-17.4069,1.07303e-07,2.792
GIWMOP_15,28.694,6.84807e-13,0.140532
GITTOT01_manual_1,-17.4069,1.07303e-07,2.79109
GITTOT_clean5b_1,-17.5511,1.08997e-07,2.86952
GITTOT_manual_1,-17.5511,1.08997e-07,2.95194
GIYSAJ02_clean_14,-20.6376,1.02987e-09,0.464614
GIWNUV_clean_2,-22.5753,2.94731e-08,0.721783
GIYSEN_clean_13,-24.8861,6.09906e-08,0.503774
GITPIK_clean_2,-20.1044,9.91292e-08,3.78178
GIYSIR_clean_13,-25.1311,5.90667e-08,0.485387
GIYSAJ_clean_52,-27.0594,3.70808e-08,0.913893
GIXMUX_clean_19,-27.0508,6.37703e-08,1.08433
GIYSOX_clean_13,-25.0269,5.93844e-08,0.516413
GIXNAE_clean_19,-18.4576,1.4855e-07,1.35281
GIYSUD_clean_2,-21.5829,9.72325e-08,0.59735
GIZVER_clean_14,-23.1982,1.25638e-08,0.31116
GIZJOP_clean_61,-25.9345,5.81326e-08,0.571012
GIYTAK_clean_2,-20.5981,1.09323e-07,0.856922
GIVNOQ_clean_15,-18.5081,1.34165e-07,2.82182
GIWBOE_charged_60,-22.8656,8.24874e-08,2.87757
GIVNIK_clean_15,-17.8845,1.37034e-07,3.1361
GIWCAR_ion_b_15,-22.1026,9.18949e-08,3.01471
GOBSUM_clean_15,-22.9937,9.70741e-08,0.92612
GIYTIS_clean_1,-19.6059,1.23789e-07,1.41745
GOFDAH_88,-25.5793,1.00679e-07,0.720471
GOJDOZ_clean_2,-20.4372,2.46409e-08,0.277394
GOGWAB_clean_5,-22.2675,1.19744e-07,0.518953
GIYTIS_SL_1,-19.9531,1.26736e-07,1.54386
GIVHIC_clean_15,-27.0841,1.09632e-07,3.65688
GOLQII_clean_14,-25.0871,5.34629e-09,0.191698
GIWCOF_ion_b_15,-21.4316,9.55807e-08,3.19969
GOBXAY_clean_2,-26.4564,2.88323e-08,1.16461
GOKBUE_clean_2,-19.9077,4.53231e-08,0.407346
GOMPOO_clean_14,-39.2769,1.43855e-07,0.185475
GOLDAO_clean_192,-29.3377,8.5878e-08,0.482111
GOGWEF_clean_1,-21.3692,1.22716e-07,0.823911
GONTAG_clean_15,-19.7237,2.64402e-08,0.138752
GOMRAC_clean_15,-34.4229,1.44787e-07,0.315851
GONSUZ_clean_92,-23.3564,3.35566e-08,0.181426
GOMREG_clean_15,-33.7815,1.48027e-07,0.317845
GOJFAN_charged_221,-12.8198,6.83433e-08,0.960897
GOQTIR_clean_14,-22.985,4.44814e-08,0.306173
GIWBEU_charged_2,-21.6858,8.67759e-08,4.5425
GOLYOX_clean_2,-27.6177,4.36807e-08,1.11784
GORQAF_clean_141,-13.7418,7.54722e-08,0.0478841
GOPLUS_clean_14,-26.4626,5.84299e-08,0.775928
GOQXAN_clean_19,-22.7012,9.97485e-08,0.57713
GORWUF_clean_123,-24.5651,2.24085e-07,0.147531
GOLYUD_clean_2,-27.1866,4.4966e-08,1.29103
GORJEE_clean_87,-26.0264,9.6296e-08,0.456632
GOBTAT_clean_15,-21.6101,1.87159e-07,2.46744
GIWBIY_charged_2,-21.1942,8.97673e-08,4.86529
GOSRIP_clean_14,-18.2259,1.50043e-08,0.56144
GOVHOQ_clean_14,-21.6514,1.02923e-08,0.563621
GONNAA_clean_14,-16.6442,1.15795e-07,1.93403
GOWHOR_clean_15,-28.3158,5.57917e-08,0.206152
GOMFOF_clean_142,-14.0683,1.0545e-07,2.57444
GOTDIE_clean_2,-25.98,1.09821e-08,1.43649
GOXGAD_clean_1,-23.1738,1.73016e-08,0.366255
GOYPAN_clean_52,-21.2391,6.41792e-09,0.0668528
GOYPER_clean_52,-20.863,7.00517e-09,0.0643169
GOSBOH_clean_2,-16.4222,1.35743e-07,1.9709
GOYXAV_clean_2,-25.3906,5.78478e-09,0.258647
GOYXEZ_clean_2,-25.2418,5.35696e-09,0.268216
GOGSIF_clean_4,-18.9426,1.13627e-07,4.02978
GOXMEN_clean_1,-30.5784,2.65928e-08,0.746661
GOYXID_clean_2,-25.1034,5.09314e-09,0.262826
GOYXOJ_clean_2,-25.0064,4.89851e-09,0.255395
GOYXUP_clean_1,-25.2812,5.42075e-09,0.382015
GOYYAW_clean_2,-25.1005,4.73247e-09,0.253468
GOYYEA_clean_2,-25.1407,5.05955e-09,0.255658
GOYYIE_clean_15,-25.3654,4.02306e-09,0.296804
GUANZS_clean_122,-16.9334,5.1384e-08,0.101458
GOPTIQ_clean_7,-21.4221,1.50569e-07,3.40553
GIZXET_clean_7,-24.8579,9.99521e-08,5.36461
GOVXIA_clean_14,-22.804,8.4839e-08,2.17046
GUBBAG_clean_14,-15.6495,4.71574e-08,0.698659
GUBSED_clean_14,-25.2408,2.7936e-08,0.588679
GUCHUJ_clean_1,-23.5995,5.67855e-08,0.481032
GOZNEQ_clean_2,-18.246,9.1029e-08,1.24812
GUBKUL_clean_15,-15.1262,4.31597e-08,1.19258
GOTNEK_clean_33,-23.2505,8.76546e-08,3.7508
GUCJAQ_clean_15,-23.037,7.0039e-08,0.768767
GUFBOA_clean_2,-25.0702,4.80555e-08,0.719951
GUBVUU_clean_9,-22.0017,1.15267e-07,1.6953
GUBZAF_clean_14,-19.2853,9.30985e-08,1.53181
GUFREF_clean_15,-26.6526,3.24987e-08,0.769891
GUGXOX_clean_14,-28.2372,6.19052e-08,0.327897
GUHGOH_clean_15,-23.7729,6.53818e-09,0.184183
GOVWOF_clean_150,-17.3614,1.84372e-07,4.05643
GOQWOY_clean_5,-16.1607,1.85591e-07,5.492
GUFBUG_clean_72,-25.0789,9.44904e-08,1.28302
GUGNON_clean_14,-22.3935,9.54518e-08,1.1372
GUJGEY_clean_2,-25.6002,2.14877e-08,0.465819
GUJTOV_clean_13,-16.6197,7.8987e-10,0.146759
GUJVIR_clean_2,-23.806,1.05853e-08,0.198581
GUJGAU_clean_1,-25.4563,2.30488e-08,0.829506
GUJVOX_clean_2,-24.1486,1.47686e-08,0.212427
GOZNAM_clean_2,-18.1566,8.82357e-08,3.27072
GUFXEM_clean_14,-21.6944,9.5757e-08,1.6558
GUKNIK_clean_2,-21.5128,9.20447e-09,0.0906096
GUKXIU_clean_15,-26.9736,8.42213e-09,0.145695
GOSDEZ_clean_17,-18.8787,1.18158e-07,5.72398
GUKYUI_clean_13,-24.686,3.57681e-08,0.207747
GOSDID_clean_2,-20.9936,9.19983e-08,5.80319
GULCAS_clean_15,-22.1376,3.15275e-08,0.198878
GULBAR_clean_15,-26.2856,4.43319e-08,0.284815
GUDJOG_clean_15,-20.2694,1.283e-07,2.89958
GUKZAO_clean_2,-20.2699,1.06957e-07,0.593031
GUJREK01_clean_24,-20.7159,6.03755e-08,1.33132
GUJREK_clean_24,-20.67,6.00756e-08,1.31288
GULPIN_clean_15,-24.3882,2.46106e-08,0.55043
GUHPEG_clean_15,-22.8563,7.04059e-08,1.74113
GULGEZ_clean_15,-18.265,2.95223e-08,0.644585
GUMDEZ_clean_14,-28.9312,1.35792e-07,0.358959
GUNFAW01_neutral_198,-11.8052,1.65159e-07,0.531346
GUNFAW01_clean_198,-11.8052,1.65159e-07,0.578077
GUPBEZ_124,-25.7303,1.83523e-08,0.473311
GUMBIA_clean_15,-25.1243,5.32679e-08,0.867504
GUKFEY_clean_92,-23.6076,1.14326e-07,1.86985
GUHNUU_clean_15,-19.6711,1.34827e-07,2.9907
GUHPAC_clean_15,-19.803,1.32757e-07,3.08514
GUNZIA_clean_122,-24.7463,7.93853e-08,1.38682
GUPJEG01_clean_15,-19.7683,3.43283e-09,0.0950035
GUPNUC01_clean_15,-18.6278,1.41408e-08,0.0719846
GUPJEG_clean_15,-20.6842,4.19789e-09,0.0944404
GUPCUQ01_217,-15.8954,8.8774e-08,0.46911
GUPNUC_clean_14,-18.4772,1.26559e-08,0.112398
GUQTOB_clean_2,-21.7961,7.68824e-09,0.0810277
GUPBOJ01_clean_14,-23.547,1.9947e-08,1.46892
GULWOA_clean_2,-16.593,7.72949e-08,2.38913
GOQSIQ_clean_19,-20.6105,1.04149e-07,9.19543
GUPBIE_clean_60,-30.0477,3.5066e-08,2.46391
GURZID01_clean_60,-21.4677,7.97044e-09,0.109969
GURZID_clean_60,-21.4038,7.91333e-09,0.112294
GUPREQ_clean_14,-23.7535,5.63682e-08,1.52922
GUSCIH_clean_2,-22.4978,2.10879e-08,0.241831
GUSNEN01_clean_2,0.742625,2.69501e-10,0.0590515
GUSNEN01_SL_15,25.4928,1.37147e-12,0.0629293
GUQWOG_clean_15,-20.7945,1.38596e-07,1.82939
GUSNEN_clean_1,-10.8744,1.21628e-09,0.0748335
GUSNEN_clean_h_1,-10.8745,1.21632e-09,0.0744519
GUSNEN_SL_15,5.98719,2.00717e-11,0.0557451
GURTIX_charged_61,-21.2713,1.21207e-07,1.58789
GUVBEF_clean_88,-20.1809,4.95756e-09,0.188879
GUSJOU_clean_2,-21.0956,7.07781e-08,0.771253
GUTYIE_clean_15,-21.8497,9.92237e-08,0.263497
GUPBUP_clean5b_1,-15.7371,1.05321e-07,3.70995
GUPBUP_manual_1,-15.7371,1.05321e-07,3.70979
GUPBUP_SL_1,-15.6839,1.04746e-07,3.73787
GURPUF_clean_33,-12.0543,1.57655e-07,3.10978
GULWAM_clean_52,-17.4412,1.63559e-07,5.79076
GUXLIU_clean_11,-30.9749,4.55291e-09,0.0746547
GUWDUY_clean_2,-22.1783,1.14559e-07,1.27003
GUXQAR_clean_2,-18.2725,3.51248e-09,0.128899
GUVCOP_clean_15,-20.74,5.49526e-08,2.14534
GURPOZ_clean_9,-27.754,1.35277e-07,4.02236
GUXPOF_clean_2,-21.6338,5.36103e-08,0.985007
GULWIU_clean_60,-15.9642,1.39689e-07,7.01344
GUVBOQ_clean_213,-21.1815,5.44263e-08,2.81304
GUXSIC_clean_70,-25.315,6.29511e-08,0.664204
GUXZIJ_clean_2,-21.9715,5.12836e-08,0.68399
GUXZUV_clean_2,-21.8583,7.44583e-08,0.520016
GUXJUF_clean_14,-22.127,2.92482e-08,2.49218
GUYLUI01_clean_15,-27.3173,3.11968e-08,0.346918
GUYLUI_clean_15,-27.4254,2.98281e-08,0.36416
GUYLOC_clean_15,-20.8722,1.05944e-07,0.989187
GUYBAE_clean_14,-21.7533,5.01326e-08,1.01255
GUXSEY_clean_3,-24.7723,6.78545e-08,2.24343
GUYMAP_clean_15,-20.8776,1.10551e-07,0.977974
HABKOM_clean_14,-27.5409,4.75182e-08,0.225476
GURPIT_clean_7,-12.1912,1.54238e-07,6.54392
GUZVOO_clean_141,-18.4334,5.2954e-08,1.34529
GUVZII_clean_2,-15.9377,1.1373e-07,4.14358
HABRIN_clean_15,-25.7246,5.00224e-09,0.398136
HABZEQ_clean_4,-24.5398,1.89545e-08,0.253182
HADPOU_clean_10,-24.3518,3.62217e-08,0.0625749
HADDOI_clean_13,-31.1265,1.68103e-08,0.369816
HADXOC_clean_2,-4.71628,2.81177e-10,0.0531527
HADXIW_clean_2,-17.0239,2.28111e-08,0.181466
HADYAP_clean_2,-19.2303,1.74525e-08,0.149358
HAFGUQ_clean_56,-22.5474,6.92949e-08,0.11651
HADLOQ01_clean_95,-16.7643,2.02297e-07,0.606722
HABCIZ_clean_74,-16.3953,1.46658e-07,1.98753
HABCEV_clean_74,-16.8252,1.44126e-07,2.19345
GUXRAT_clean_20,-22.6715,9.03684e-08,3.93962
HAFQUC_clean_14,-21.8415,1.34369e-07,0.445653
HABCOF_clean_74,-16.3363,1.45662e-07,1.95558
HAFQOW_clean_14,-22.021,1.93421e-07,0.537985
HABDAS_clean_74,-16.3487,1.48328e-07,2.07142
HAFSOZ_clean_14,-23.8031,8.1767e-08,0.599552
HAFVUH_SL_98,-20.6932,1.56362e-07,0.38304
HAFTOZ_clean_225,-13.5661,2.42345e-07,0.828089
GUVKUE_clean_61,-18.0954,9.14221e-08,6.43902
HAFWUI_charged_2,-27.5965,4.18048e-08,0.693097
HABRUZ_clean_1,-23.5543,9.12906e-08,2.17142
HAFWIW_clean_142,-18.7515,6.20502e-08,0.831077
HAFWUI01_charged_2,-27.0586,4.1031e-08,0.74426
HAFVUH_clean_5,-20.2368,1.49614e-07,0.962562
HAFVOB_clean_54,-23.8683,1.1326e-07,1.30524
HAJJAE_clean_14,-10.288,5.47486e-10,0.087704
HABREJ_clean_92,-20.7015,1.32296e-07,2.70593
HAFWUI_clean_2,-27.5965,4.18048e-08,0.712411
GUVLAL_clean_61,-18.1369,9.23154e-08,6.82286
HAJLEK_clean_2,-27.5132,3.42675e-08,0.452716
HAJLIO_clean_2,-27.487,3.42083e-08,0.471925
HAHCUR_clean_12,-21.9623,9.64318e-08,0.992021
HAJLOU_clean_2,-27.4279,3.40557e-08,0.463427
HAJLUA_clean_2,-26.9507,3.50117e-08,0.485518
HAJMAH_clean_2,-26.549,3.44829e-08,0.475843
HAJMEL_clean_2,-26.5954,3.41682e-08,0.46769
GUPCAW_clean_2,-14.3733,1.33194e-07,10.3321
HAJYEZ_clean_2,-28.2791,5.90218e-08,0.348128
HAJPEQ_clean_97,-28.1273,9.40586e-08,0.599466
HAJMIQ_clean_225,-16.5212,1.57696e-07,0.927703
HAKCIG_clean_15,-26.3957,3.30569e-08,0.77887
HAKSAQ_clean_63,-22.5257,1.3344e-07,0.872724
HAKSEU_clean_63,-22.2658,1.13097e-07,0.846987
HAKSIY_clean_63,-21.0926,1.15642e-07,0.863208
HAKSOE_clean_63,-23.532,1.05088e-07,0.837151
HAKTAR_clean_63,-22.1947,1.14494e-07,0.880959
HAKWUM_clean_2,-17.9591,1.37423e-09,0.0364601
HAKTOF_clean_63,-22.9429,9.62371e-08,0.815441
HAKVAT_clean_63,-23.0106,9.06165e-08,0.772488
HAHPIQ_charged_20,-16.7472,2.63433e-08,2.2862
HAHPOW_clean_20,-17.6854,3.24518e-08,2.23492
HAJDII_clean_21,-20.0359,5.94171e-08,2.44919
HAKWAU_clean_40,-20.4267,1.27039e-07,0.921775
HAKVOH_clean_63,-18.6863,9.25841e-08,0.982285
HAMLAL_clean_74,-32.5431,1.68509e-08,0.342499
HAKVUN_clean_40,-21.7236,1.15847e-07,0.974643
HAOAER_clean_14,-5.55126,2.42021e-10,0.0545189
HAMJOW_clean_14,-21.2775,1.49925e-07,0.819234
HALVAU_clean_2,-20.3854,1.0584e-07,0.9936
HALQUJ_clean_14,-20.4406,1.38272e-07,1.26601
HAMREU_clean_15,-23.3388,4.4649e-08,0.768472
HAKVEX_clean_15,-31.2486,1.75495e-07,1.90417
HAMRIY_clean_15,-24.2122,4.19154e-08,0.814054
GOSKEG_clean_1,-22.0828,1.46148e-07,20.3278
HAPGIR_clean_14,-21.3323,9.45717e-08,1.02431
HAPVAX_clean_62,-20.7641,2.90775e-08,0.31369
HAPNOE_clean_15,-21.3735,4.98381e-08,0.733749
HAPPAS_clean_15,-21.8631,4.70319e-08,0.684405
HAPNUK_clean_15,-21.3625,4.95822e-08,0.73512
HAPVEB_clean_62,-20.821,2.89614e-08,0.309572
HAKCAZ_clean_10,-23.193,1.0781e-07,3.72192
HARGUC_clean_14,-21.384,2.0934e-08,0.323993
HARNAR_clean_14,-21.6427,9.61425e-09,0.518511
HAFWAO_charged_9,-19.5359,1.02509e-07,6.18746
HARHOA_clean_15,-24.8288,9.08683e-08,1.46836
HARHUG_clean_15,-24.774,9.04113e-08,1.37675
HASNIB_clean_14,-18.4318,3.59621e-08,0.531879
HASNOH_clean_14,-19.6907,3.61151e-08,0.527123
HASNUN_clean_14,-18.0786,3.75925e-08,0.54608
HAMLIT_clean_2,-20.3969,1.2466e-07,4.34974
HATZOS02_clean_96,-23.7555,4.55369e-08,0.456673
HATZOS_clean_92,-23.7634,4.56229e-08,0.448885
HASMIZ_clean_14,-17.0724,1.84206e-07,1.93614
HAQRID_clean_15,-18.5006,1.33828e-07,3.02839
HAPHUD_clean_14,-17.9558,1.56512e-07,4.2981
HAVYOU_clean_92,-17.3598,5.35e-09,0.649894
HANWAW_clean_62,-18.1649,1.62509e-07,5.08538
HAWVAE_clean_14,-24.082,6.75153e-08,0.425421
HAWGIY_clean_2,-26.8751,3.55006e-08,0.76279
HAWVEI_clean_14,-23.7582,6.8213e-08,0.513658
HAWVIM_clean_14,-24.1141,6.74665e-08,0.441134
HAWVOS_clean_14,-24.3863,6.69271e-08,0.432873
HAWGIX_charged_14,-24.2684,7.37928e-08,1.50769
HAVVUX_clean_15,-19.7027,3.67512e-08,1.93406
HAWREE_clean_2,-23.5494,6.72312e-08,1.43304
HAWVUY_clean_14,-24.2048,6.72315e-08,0.463806
HASTAY_clean_13,-22.4025,7.28639e-08,2.74042
HAWWAF_clean_14,-24.4711,6.64907e-08,0.430556
HAWWEJ_charged_14,-24.8709,5.69163e-08,0.456725
HAWWEK_clean_43,-19.4872,1.41231e-07,0.423986
HAWYUB_clean_14,-24.4905,7.95266e-08,0.375044
HAWZEM_clean_14,-28.8386,9.77182e-08,0.311215
HAWWOU_clean_64,-42.7834,1.76704e-07,0.750082
HAXJEX_clean_15,-21.5688,2.94344e-09,0.319678
HAVZIP_clean_11,-13.0512,3.45916e-07,2.89484
HAWZIQ_clean_2,-21.3345,2.92524e-08,0.754887
HAYZIU_clean_123,-26.5692,2.55725e-08,0.0342445
HAPBEI_clean_2,-19.9237,7.66422e-08,7.22241
HAXMUP_clean_2,-17.536,5.40334e-08,0.682527
HAXNOJ_clean_62,-15.8985,6.22969e-08,0.50131
HAPNEU_clean_2,-20.1883,7.87549e-08,6.92171
